measured_at;28;29;30;36;37;38;39;40;41;42;43;73;74;76;116;149;150;151;152;157;196;197;198;199;200;201;213;222;225;231;233;234;235;237;238;270;271;295;298;301;302;303;304;305;307;308;346;347;348;378;380;385;387;390;391;393;394;395;396;397;398;399;400;401;402;403;404;405;447;450;459;460;466;468;469;538;541;542;561;570;573;577;580;581;582;583;585;586;622;623;624;625;626;657;658;659;682;691;692;693;694;695;697;698;705;706;707;708;709;738;740;741
2024-10-01T00:00:00.000Z;2,664540354;3,029852455;2,079133216;3,514648246;1,667265968;1,775450934;2,309479423;4,099307849;3,797811409;2,088973878;0,201330898;3,412038213;2,939852395;4,509129185;1,231262049;4,449742084;3,950844654;1,093080629;2,122718653;4,512612721;2,513575129;0,462303119;1,44998685;2,472736438;4,865629671;4,333008325;3,992473271;4,985996966;4,183741691;0,880412796;0,124136738;2,663560241;1,368270814;0,250793724;3,840145002;3,608847464;0,057866075;2,382878543;0,674172849;1,077958689;4,830551929;3,893118837;3,181894264;2,002865243;4,069697352;4,888469894;2,631867112;3,903017114;0,735124759;1,019896765;1,301092025;3,063534255;1,855844927;4,657046466;2,193298006;4,415840919;2,331660371;0,662011681;2,200811933;1,322797896;0,711585352;3,069247421;2,627676025;0,838393696;2,659890453;2,561805775;2,375579104;0,132773809;3,676073364;3,524889677;0,158173848;4,720451738;1,459540538;1,780948807;1,986058497;4,251490755;1,285027892;3,68170177;3,881091832;1,315747512;3,020425202;3,639299953;4,544628196;4,574748931;3,181073561;0,209521498;0,355894908;0,914346921;0,16687488;1,260050202;3,134009846;4,901407465;1,538478165;0,541942674;0,399817098;0,94326095;1,369574236;1,019450947;1,935704153;0,294580338;2,998637761;3,395038776;2,317614765;4,844772723;2,988823014;0,749808272;3,271939173;4,681181736;3,932790668;3,474895245;4,228075676;1,425922876
2024-10-01T01:00:00.000Z;2,106751482;3,254063158;1,230492584;2,577384968;2,476468495;0,54039795;1,957974578;4,572178733;0,855783845;1,051232733;1,700683103;1,997013389;0,824167033;0,210063617;4,419112421;2,52306545;3,850793078;3,417218192;1,39060026;3,562061053;1,505908772;0,961193271;2,080632362;0,489860962;3,820727483;0,533652548;2,436559868;0,660309047;2,700924417;3,986860762;3,935408735;0,566463998;0,48554089;4,002845678;0,978315096;2,942285166;4,162085986;3,947953246;4,002423649;4,154765084;0,693833527;4,790552601;3,58447699;4,553584669;2,671640356;2,821779221;3,170308003;2,206483904;3,78267041;3,364908433;3,147794218;4,060260689;2,321982393;1,477714701;1,306031933;2,212585342;1,004508348;2,000268348;1,516073563;2,949311948;0,034154422;4,200363594;1,32514381;2,923931938;0,670316517;1,384765872;0,283196953;0,920263874;1,700730727;4,066877869;4,723874836;4,338090252;4,275695267;3,306456441;4,709423988;2,264550291;4,861974367;4,056361272;1,690385534;0,448110655;1,441411004;4,748880086;1,208884731;1,058423253;2,680353419;3,249918252;2,94637648;4,717198549;4,381794664;2,810958647;3,929993374;1,421938661;1,20367695;0,398761288;1,141705393;4,113177305;1,155344006;0,546735931;0,379296288;3,981405563;1,55817321;3,561202479;1,340404991;3,505327748;3,248531101;0,029503821;2,559578336;1,083060712;1,29796021;2,397053653;3,916424348;2,532243253
2024-10-01T02:00:00.000Z;3,376114133;0,432786881;4,039927823;3,119366977;2,306537408;4,178650518;0,880368699;4,604377794;4,416359262;0,09382048;3,279478691;3,386038989;2,444983796;0,545956723;4,239025502;1,95664165;1,203575096;1,85321988;3,146348976;0,99898298;1,636026205;3,201798757;2,459582159;3,862780951;0,664439111;0,641201133;3,425892091;3,675173543;3,465120785;4,082500038;3,651514503;3,41626256;0,668691594;2,060304398;4,633127753;1,264526164;1,616873267;0,152393071;2,898838053;1,77745234;0,048034707;3,965258406;2,934385402;0,936155309;3,584905522;3,23428053;3,220642941;2,087272921;0,993185175;0,005324647;1,003881827;0,997642905;4,02978774;1,128116667;0,309087981;4,308973912;0,591539067;4,102246071;1,807588536;3,363252169;3,740142931;3,23962734;3,575077857;3,831179224;4,322702935;2,825045388;2,740492425;0,897408413;0,55403693;1,634581035;4,711325632;2,82530633;2,152574474;1,16611652;2,988583103;4,602410803;4,021936034;1,374133567;3,185384669;3,466054336;2,471826149;2,747407846;0,776801041;3,025974408;0,571866931;1,250689105;1,001463904;1,712645585;4,9015054;2,285240205;4,923931934;0,276018263;3,327874028;4,464229674;4,136735276;1,041762982;3,99093581;4,14530474;2,484509314;0,86583435;2,593495172;2,586830278;4,040142237;0,874810927;0,273114843;4,520892217;0,684977709;1,79986834;0,590488247;3,197883863;0,072139268;4,909375685
2024-10-01T03:00:00.000Z;0,107872862;1,468707643;2,155060185;3,384431216;4,162831465;2,019883621;4,472999357;0,334928133;0,653506211;2,105624265;4,693336841;2,308111744;4,162372486;4,535430818;0,066740747;0,342580947;4,135617498;3,393558153;0,924394312;1,553436269;1,494263461;2,258851351;2,50450433;4,610318213;2,565151005;4,835792106;3,192612601;3,172373367;1,907425827;0,541511938;1,752504042;2,207685717;1,329360653;4,488200402;3,707384102;3,435520706;0,219752082;3,422756907;2,024794743;3,095529629;0,40345344;0,353627197;2,861942841;4,494680335;1,147291378;0,667969096;1,669884126;0,88381569;1,07237137;1,270639503;2,392497402;3,615092001;1,51467836;1,183129192;2,938554166;3,472273511;2,005771483;2,803609423;1,18929682;3,64266953;2,231875254;4,010737335;0,627797615;3,625890618;1,826074179;2,397156336;3,079238732;4,218777797;1,59333558;1,333565448;1,60381724;4,24787071;1,01796715;2,643031249;4,291473536;0,786822555;4,807070566;4,901036214;0,414900253;4,669385002;0,510658599;3,68805476;0,669661417;1,851135454;0,535980384;0,420987196;0,944841249;0,364294051;0,310364033;3,503738373;2,738105024;4,126418359;4,156886229;2,675596845;2,0916044;4,063885753;1,905420601;0,296901316;3,11770223;0,405160201;4,034334756;2,302090811;1,892654931;4,912800566;1,028462288;4,38566148;1,1506122;3,727871574;1,073286115;2,907449367;2,205042243;0,960878875
2024-10-01T04:00:00.000Z;0,817609087;0,978398896;2,486873335;2,027864073;3,695325455;3,243032714;0,733766197;4,6255534;2,392407263;3,227690569;3,110170441;1,210200382;2,55163659;4,465667597;1,546174086;2,063978701;2,812295306;1,379199191;3,312221551;2,32875286;2,762166906;0,270497506;2,232837868;0,357312525;3,466962653;0,30867977;2,706533991;2,278794411;4,391950744;1,018433566;4,259650176;1,950823856;0,716704787;0,864772496;0,581963395;4,297513534;2,627982306;0,495582525;1,799127522;4,264643261;0,955769866;2,297380527;4,392804304;4,637060526;0,16092091;0,653248715;0,757901064;3,687121975;1,239133056;2,305890709;1,431085617;4,41847991;1,758193234;2,254724966;1,31602613;4,547748608;4,504622535;2,278100941;3,569228037;0,123996301;2,859205339;0,113568326;1,037958921;0,81906318;2,243732882;2,812379904;3,427689635;1,831501354;1,235439957;1,827185196;0,512657542;3,412139546;1,680125531;0,894720197;3,075774823;1,766429327;2,85365616;0,692548646;4,92313572;1,77625371;3,239060981;1,611974401;2,686558651;2,34269493;4,80506007;3,350356728;3,17244117;4,841581255;3,567617845;3,490530661;4,79724413;0,421874955;2,060940186;2,70747875;3,606310191;2,861528105;4,859704513;3,503053888;0,016097473;4,033246567;0,22182535;0,268013677;2,082703026;3,211026304;2,301004449;3,130783879;4,792065695;1,801726996;1,066154347;3,925679407;1,299488967;0,507720276
2024-10-01T05:00:00.000Z;0,839918297;1,184527974;0,07952209;0,794329437;1,026455114;4,064472663;3,196272865;1,376146647;2,219112631;1,32892455;1,13841753;3,845773911;0,885851457;3,905677798;2,019920662;2,289185752;4,164425752;1,912337817;2,625914194;0,248554681;2,480899668;3,629836521;4,917807348;3,914484096;3,931381607;4,426744053;2,301788057;3,296452163;2,610292609;0,345487991;4,39389252;2,001845176;4,357216753;1,820078863;3,512130558;4,424756689;0,346922548;3,927523936;3,322368964;4,511629377;0,27498967;3,442270911;3,554724411;4,002348477;2,110740964;2,161493469;1,59356425;4,883427593;1,618020415;0,520233022;2,136805669;3,523994003;1,065456338;3,373513112;3,980928038;0,93724456;4,112052915;2,401943015;4,22939223;3,005981212;1,562262725;1,171018874;1,097110588;1,362471829;2,025728302;4,990347549;1,228691025;1,718519472;1,956455129;3,16686713;1,856467978;1,513426621;3,410860888;3,356291319;3,879708169;2,019041424;2,197702183;1,365704504;2,132558856;0,275883294;2,286663704;4,858278505;2,340095832;4,73229454;1,810221638;2,84141654;3,752413237;0,181195822;4,10193586;2,127261211;2,094789208;0,036835292;1,442795621;4,091669796;1,088202568;0,443737432;2,153044623;0,625463921;0,794735943;2,366396832;4,484481791;1,767213945;4,766459214;0,351032395;4,941048022;3,351994296;2,852746296;1,617152902;3,511911467;4,516243638;0,38124202;3,386281587
2024-10-01T06:00:00.000Z;0,728677603;3,413679164;2,613653357;2,023000458;4,276422016;4,945688955;4,272443145;0,891971109;0,624542295;4,779677803;2,466496569;0,767839136;3,301718967;2,530782695;4,970676959;3,164127522;1,793647823;2,604995574;2,833294717;1,689144393;0,063574999;0,62698159;2,395189037;3,241946981;0,226541735;4,121672824;4,386321836;0,58199822;4,112136539;4,065405329;2,250838746;1,179969438;3,779989898;4,517829658;0,431022656;2,184248643;4,276499058;3,298724665;3,803686992;1,924675327;1,824422255;4,470028546;4,043068342;3,329049349;0,126890789;0,14969745;4,703328396;1,953998767;4,859960039;2,16082006;1,346385159;4,703218087;0,108951978;1,175870304;1,43402439;0,968192168;3,934176053;0,806313679;3,375114209;0,828886412;1,199049698;4,28280934;2,406112112;4,109941429;1,832937257;0,332674129;3,8890749;1,038567985;3,901759325;4,62338776;4,703976984;1,694504887;2,169011638;1,118638589;4,788790635;2,565393018;2,927700584;0,180779579;2,73031371;4,886354514;4,424420491;3,775087127;4,994396201;4,813359321;3,377846998;4,511459739;1,302647358;2,049641808;4,713756233;3,408040023;1,34053547;4,426586026;3,297316305;3,56735681;3,421808808;2,873783204;3,54018934;3,659090334;3,841140236;0,848676284;4,197715835;3,863505353;0,720955361;0,905720011;0,655601864;0,804466736;0,047200922;2,430118028;2,745453495;3,505699258;4,087001338;3,50232889
2024-10-01T07:00:00.000Z;0,516659681;3,81949889;2,856893144;2,351451757;3,095518238;3,000647063;4,425509079;4,300408139;4,690107571;4,639327784;0,888358171;2,925993381;2,050510112;3,994939688;4,167742724;1,076187464;3,096762141;3,672850324;1,077147501;2,695687069;3,993562948;3,914232947;4,552740928;4,796000477;1,832385846;1,754423793;3,671944627;2,375890342;2,795715212;1,727167569;0,030225024;4,556636014;3,083438555;0,631937081;4,379196566;1,84173433;0,355855925;1,551212144;4,904800064;4,454546194;1,438374781;2,091151133;1,254136488;0,654836113;2,992875636;2,156273047;3,252855246;2,289196515;1,904674596;0,245546447;2,254544695;2,499702702;4,429772606;4,524540099;2,044733141;1,516210367;4,916128334;0,853592619;1,858830011;0,532201128;3,211168971;4,219483887;3,641503809;0,503789;0,939004731;2,279740171;1,000288288;4,610611723;2,409940859;0,541274337;3,552539401;0,328982383;4,413679466;3,90549811;0,58485511;2,538438712;1,71599815;1,970763622;4,589655379;2,847341008;2,465410047;3,586036729;3,869736009;3,638588803;2,814654245;0,791142164;2,138615257;3,022621573;0,800251904;2,901799958;4,794919604;1,283183503;0,395299812;4,175675555;4,548846669;1,257029239;3,24205822;1,142467398;1,466863517;1,015396744;4,95531767;2,591772631;1,506291585;0,144774819;0,202448277;1,835112873;1,797803173;4,528711888;3,747611709;1,207310345;4,621725605;1,023344638
2024-10-01T08:00:00.000Z;3,208138453;1,433725347;3,375710581;0,867603243;4,255159225;1,09707945;1,153454044;1,498584414;0,788874754;3,428608843;4,254608907;2,996703597;0,020322214;0,539631147;1,002352096;1,24841134;4,7594634;4,647022764;2,030608309;2,290824479;0,680898274;4,375362366;4,847712901;3,700098663;1,967968282;3,515251237;1,393291461;1,447812279;4,943160161;1,121044556;3,700027021;1,834721859;4,614425765;4,351167143;3,816946383;1,757352102;0,609304232;4,455801959;0,429465947;0,307479064;3,773309164;4,368507461;4,411954144;0,080605855;2,538716513;3,117543266;0,935110481;4,357958461;2,669849096;0,769487008;0,194407855;0,869507269;3,232893057;0,575051614;3,935356507;3,425614149;0,915996882;2,010518955;3,634648983;0,957532905;2,090043361;0,599829038;4,679343435;1,490912096;3,984561607;2,02082407;0,352261015;0,983378343;4,911217345;1,675940374;1,236197976;2,261281236;2,041132064;4,310511579;1,279477185;1,175449736;1,623818504;0,068603906;0,387223352;3,454330336;1,44513735;3,828724533;3,675171699;1,594747042;0,01652561;2,978380862;3,674499134;2,251375408;4,565895572;4,362596424;2,047790939;2,844620185;0,5574212;2,984045462;2,939835501;0,346396233;3,114715169;2,809070072;3,24188745;4,53019741;4,867253282;0,334296665;3,013350307;2,334830905;2,945479018;2,341786104;1,443873534;3,085686378;3,139759316;0,572084086;4,583968549;1,588892126
